t,x,y,theta,state,front_min,dist_goal,clearance,v,omega
1.950000000000001,1.4872054268090764,1.2231475732649955,0.7944530277661963,RUN,1.245816534607628,10.813025292034654,1.4914490645586227,0.64,0.018506915933688566
2.000000000000001,1.5096164641464718,1.2459893186535176,0.7953783735628805,RUN,1.213916424333406,10.78102625730134,1.4601793769998108,0.64,0.01647394402041713
2.0500000000000007,1.5320075174850203,1.2688506544083111,0.7962020707639015,RUN,1.18207167010668,10.749027022142192,1.428928827410623,0.64,0.014664415478673016
2.1000000000000005,1.5543807675599268,1.2917294138853777,0.7969352915378352,RUN,1.1502897892145691,10.71702762818317,1.3976991128062033,0.64,0.01305375887259647
2.1500000000000004,1.5767381584323203,1.3146236716157986,0.7975879794814649,RUN,1.1185772231472173,10.685028108403039,1.366491966283985,0.64,0.011620106164355786
2.2,1.5990814228888155,1.3375317161552545,0.7981689847896827,RUN,1.0869394745592436,10.653028488930088,1.335309170387165,0.64,0.010343995138788073
2.25,1.6214121051774555,1.3604520260505737,0.798686184546622,RUN,1.055381232175614,10.621028790465479,1.304152570514123,0.64,0.009208104598765568
2.3,1.6437315813458468,1.3833832485535282,0.7991465897765604,RUN,1.0239064833900944,10.589029029410746,1.2730240885819641,0.64,0.008197018720622364
2.3499999999999996,1.666041077423607,1.4063241807582472,0.7995564407125917,RUN,0.9925186148255933,10.557029218761063,1.2419257371480714,0.64,0.00729701735710579
2.3999999999999995,1.688341685669549,1.4292737528784798,0.7999212915804472,RUN,0.9612205014594917,10.525029368812817,1.2108596341945472,0.64,0.006495889429480192
2.4499999999999993,1.7106343790827623,1.4522310134158687,0.8002460860519212,RUN,0.9300145851156597,10.493029487724286,1.179828018786872,0.64,0.005782766865170708
2.499999999999999,1.7329200243583216,1.4751951160005063,0.8005352243951798,RUN,0.898902943226697,10.46102958195965,1.1488332678293,0.64,0.005147976818008054
2.549999999999999,1.7551993934499848,1.4981653077111332,0.80079262323608,RUN,0.86788734880576,10.42902965664094,1.1178779141568822,0.64,0.004582910157296771
2.5999999999999988,1.777473173886733,1.5211409187057257,0.8010217687439449,RUN,0.8369693225567452,10.39702971582671,1.0869646662256975,0.64,0.004079904433787158
2.6499999999999986,1.7997419779748043,1.5441213530126703,0.8012257639656344,RUN,0.8061501780132327,10.365029762732947,1.0560964296921744,0.64,0.003632139728364577
2.6999999999999984,1.8220063510039353,1.5671060803507402,0.8014073709520524,RUN,0.7754310605391839,10.333029799908001,1.0252763312070883,0.64,0.0032335459646475
2.7499999999999982,1.8442667785635933,1.5900946288614648,0.8015690482502849,RUN,0.7448129809584082,10.301029829371254,0.9945077447932948,0.64,0.0028787204229193497
2.799999999999998,1.866523693065119,1.613086578650524,0.8017129842714308,RUN,0.7142968445095013,10.26902985272291,0.9637943212281161,0.64,0.0025628543325332247
2.849999999999998,1.8887774795543635,1.6360815560475714,0.8018411269880574,AVOID,0.6838834757526272,10.237029871231009,0.9331400209135423,0.32,-0.6544984694978735
2.8999999999999977,1.9000897724527688,1.6473956704136958,0.769116203513164,AVOID,0.6711563607642409,10.221033003893542,0.9179160962380135,0.32,-0.6544984694978735
2.9499999999999975,1.9117661960528856,1.6583335992130477,0.7363912800382701,AVOID,0.6603244349415279,10.205053846005057,0.9028827396657564,0.32,-0.6544984694978735
2.9999999999999973,1.9237942469478602,1.6688836298375034,0.7036663565633763,AVOID,0.6513958377202128,10.189109631974363,0.8880629848549497,0.32,-0.6544984694978735
3.049999999999997,1.9361610451995246,1.6790344650500209,0.6709414330884824,AVOID,0.6444242666687249,10.173217639630153,0.873480414262658,0.32,-0.6544984694978735
3.099999999999997,1.9488533481305566,1.6887752350820038,0.6382165096135886,AVOID,0.6395160385906676,10.157395171465954,0.859159131717538,0.32,-0.6544984694978735
3.149999999999997,1.9618575645050695,1.6980955092729222,0.6054915861386947,AVOID,0.636842955662381,10.141659535500823,0.8451237274959051,0.32,-0.6544984694978735
3.1999999999999966,1.97515976908245,1.7069853072397252,0.5727666626638008,AVOID,0.6366642151055565,10.12602802577274,0.8313992351060087,0.32,0.0
3.2499999999999964,1.9886062454839661,1.7156566550232863,0.5727666626638008,AVOID,0.6239909786122259,10.110455002044812,0.817868175789972,0.32,0.0
3.2999999999999963,2.002052721885482,1.7243280028068475,0.5727666626638008,AVOID,0.6113640075902855,10.094883313739242,0.8043975028001842,0.32,0.0
3.349999999999996,2.015499198286998,1.7329993505904087,0.5727666626638008,AVOID,0.5987840356790555,10.079312967045373,0.7909892599315764,0.32,0.0
3.399999999999996,2.028945674688514,1.7416706983739698,0.5727666626638008,AVOID,0.5862518246995185,10.063743968190318,0.7776455741289745,0.32,0.0
3.4499999999999957,2.0423921510900303,1.750342046157531,0.5727666626638008,AVOID,0.5737681661023356,10.048176323439243,0.764368659104631,0.32,0.0
3.4999999999999956,2.0558386274915463,1.7590133939410921,0.5727666626638008,AVOID,0.5613338825155728,10.032610039095658,0.7511608190935908,0.32,0.0
3.5499999999999954,2.0692851038930624,1.7676847417246533,0.5727666626638008,AVOID,0.548949829400657,10.017045121501699,0.7380244527475981,0.32,0.0
3.599999999999995,2.0827315802945785,1.7763560895082144,0.5727666626638008,AVOID,0.5366168968259349,10.001481577038424,0.7249620571674165,0.32,0.0
3.649999999999995,2.0961780566960946,1.7850274372917756,0.5727666626638008,AVOID,0.5243360113682026,9.985919412126107,0.7119762320724254,0.32,0.0
3.699999999999995,2.1096245330976107,1.7936987850753368,0.5727666626638008,AVOID,0.5121081381536612,9.970358633224533,0.6990696841051816,0.32,0.0
3.7499999999999947,2.1230710094991267,1.802370132858898,0.5727666626638008,AVOID,0.4999342830510066,9.954799246833309,0.6862452312672587,0.32,0.0
3.7999999999999945,2.136517485900643,1.811041480642459,0.5727666626638008,AVOID,0.48781549503073685,9.939241259492146,0.6735058074810905,0.32,0.0
3.8499999999999943,2.149963962302159,1.8197128284260202,0.5727666626638008,AVOID,0.47575286870634426,9.923684677781182,0.660854467270694,0.32,0.0
3.899999999999994,2.163410438703675,1.8283841762095814,0.5727666626638008,AVOID,0.4637475470748428,9.908129508321286,0.6482943905520431,0.32,0.0
3.949999999999994,2.176856915105191,1.8370555239931425,0.5727666626638008,AVOID,0.45180072447608377,9.892575757774363,0.6358288875214446,0.32,0.0
3.999999999999994,2.190303391506707,1.8457268717767037,0.5727666626638008,AVOID,0.4399136497926214,9.877023432843673,0.6234614036275226,0.32,0.0
4.049999999999994,2.2037498679082232,1.8543982195602648,0.5727666626638008,AVOID,0.4280876299144841,9.861472540274145,0.6111955246093037,0.32,0.0
4.099999999999993,2.2171963443097393,1.863069567343826,0.5727666626638008,AVOID,0.41632403349619457,9.8459230868527,0.5990349815793921,0.32,0.0
4.149999999999993,2.2306428207112554,1.8717409151273872,0.5727666626638008,AVOID,0.4046242950367825,9.830375079408569,0.5869836561272832,0.32,0.0
4.199999999999993,2.2440892971127715,1.8804122629109483,0.5727666626638008,AVOID,0.3929899193174379,9.814828524813615,0.5750455854134762,0.08,0.0
4.249999999999993,2.2474509162131504,1.8825800998568387,0.5727666626638008,AVOID,0.3900917217361102,9.810942113981945,0.5720792521147942,0.08,0.0
4.299999999999993,2.2508125353135293,1.8847479368027291,0.5727666626638008,AVOID,0.38719773312808037,9.80705579449378,0.5691203259794912,0.08,0.0
4.3499999999999925,2.2541741544139082,1.8869157737486195,0.5727666626638008,AVOID,0.38430797926317395,9.803169566457754,0.5661688748487379,0.08,0.0
4.399999999999992,2.257535773514287,1.88908361069451,0.5727666626638008,AVOID,0.3814224862359424,9.799283429982674,0.5632249672201575,0.08,0.0
4.449999999999992,2.260897392614666,1.8912514476404003,0.5727666626638008,AVOID,0.3785412804713473,9.795397385177516,0.5602886722525422,0.08,0.0
4.499999999999992,2.264259011715045,1.8934192845862907,0.5727666626638008,AVOID,0.3756643887305756,9.791511432151424,0.5573600597705299,0.08,0.0
4.549999999999992,2.267620630815424,1.8955871215321811,0.5727666626638008,AVOID,0.3727918381169854,9.787625571013713,0.5544392002692362,0.08,0.0
4.599999999999992,2.2709822499158028,1.8977549584780715,0.5727666626638008,AVOID,0.36992365608219374,9.783739801873873,0.5515261649188392,0.08,0.0
4.6499999999999915,2.2743438690161817,1.899922795423962,0.5727666626638008,AVOID,0.36705987043230026,9.779854124841561,0.5486210255691155,0.08,0.0
4.699999999999991,2.2777054881165606,1.9020906323698523,0.5727666626638008,AVOID,0.36420050933425985,9.77596854002661,0.54572385475392,0.08,0.0
4.749999999999991,2.2810671072169395,1.9042584693157427,0.5727666626638008,AVOID,0.3613456013224031,9.77208304753902,0.5428347256956072,0.08,0.0
4.799999999999991,2.2844287263173184,1.9064263062616331,0.5727666626638008,AVOID,0.35849517530510994,9.768197647488968,0.5399537123093932,0.08,0.0
4.849999999999991,2.2877903454176973,1.9085941432075235,0.5727666626638008,AVOID,0.35564926057164375,9.764312339986802,0.5370808892076488,0.08,0.0
4.899999999999991,2.2911519645180762,1.910761980153414,0.5727666626638008,AVOID,0.35280788679914443,9.760427125143039,0.5342163317041242,0.08,0.0
4.94999999999999,2.294513583618455,1.9129298170993043,0.5727666626638008,AVOID,0.34997108405979255,9.756542003068379,0.5313601158180989,0.08,0.0
4.99999999999999,2.297875202718834,1.9150976540451947,0.5727666626638008,AVOID,0.3471388828281434,9.752656973873686,0.528512318278453,0.08,0.0
5.04999999999999,2.301236821819213,1.9172654909910851,0.5727666626638008,AVOID,0.3443113139886408,9.748772037670001,0.5256730165276551,0.08,0.0
5.09999999999999,2.304598440919592,1.9194333279369755,0.5727666626638008,AVOID,0.3414884088433107,9.744887194568546,0.5228422887256623,0.08,0.0
5.14999999999999,2.307960060019971,1.921601164882866,0.5727666626638008,AVOID,0.33867019911964685,9.741002444680708,0.5200202137537286,0.08,0.0
5.1999999999999895,2.3113216791203497,1.9237690018287563,0.5727666626638008,AVOID,0.3358567169786869,9.737117788118054,0.517206871218115,0.08,0.0
5.249999999999989,2.3146832982207286,1.9259368387746467,0.5727666626638008,AVOID,0.33304799502329063,9.733233224992325,0.5144023414536962,0.08,0.0
5.299999999999989,2.3180449173211075,1.9281046757205371,0.5727666626638008,AVOID,0.3302440663066235,9.729348755415442,0.5116067055274627,0.08,0.0
5.349999999999989,2.3214065364214864,1.9302725126664275,0.5727666626638008,AVOID,0.3274449643408517,9.725464379499495,0.5088200452419065,0.08,0.0
5.399999999999989,2.3247681555218653,1.932440349612318,0.5727666626638008,AVOID,0.32465072310605725,9.721580097356757,0.5060424431382915,0.08,0.0
5.449999999999989,2.3281297746222442,1.9346081865582083,0.5727666626638008,AVOID,0.32186137705937745,9.717695909099673,0.5032739824997976,0.08,0.0
5.4999999999999885,2.331491393722623,1.9367760235040987,0.5727666626638008,AVOID,0.31907696114437767,9.713811814840867,0.5005147473545373,0.08,0.0
5.549999999999988,2.334853012823002,1.9389438604499891,0.5727666626638008,AVOID,0.316297510800664,9.709927814693142,0.4977648224784355,0.08,0.0
5.599999999999988,2.338214631923381,1.9411116973958795,0.5727666626638008,AVOID,0.31352306197374263,9.706043908769475,0.49502429339796844,0.08,0.0
5.649999999999988,2.34157625102376,1.94327953434177,0.5727666626638008,AVOID,0.31075365112513526,9.702160097183025,0.49229324639275535,0.08,0.0
5.699999999999988,2.344937870124139,1.9454473712876603,0.5727666626638008,AVOID,0.3079893152427575,9.698276380047128,0.48957176849799583,0.08,0.0
5.749999999999988,2.3482994892245177,1.9476152082335507,0.5727666626638008,AVOID,0.3052300918515695,9.694392757475299,0.4868599475067475,0.08,0.0
5.799999999999987,2.3516611083248966,1.9497830451794411,0.5727666626638008,AVOID,0.30247601902450677,9.690509229581231,0.48415787197203647,0.08,0.0
5.849999999999987,2.3550227274252755,1.9519508821253315,0.5727666626638008,AVOID,0.29972713539370055,9.686625796478799,0.4814656312087949,0.08,0.0
5.899999999999987,2.3583843465256544,1.954118719071222,0.5727666626638008,AVOID,0.29698348016199805,9.682742458282055,0.4787833152956174,0.08,0.0
5.949999999999987,2.3617459656260333,1.9562865560171123,0.5727666626638008,AVOID,0.2942450931147917,9.678859215105234,0.4761110150763314,0.08,0.0
5.999999999999987,2.3651075847264122,1.9584543929630027,0.5727666626638008,AVOID,0.29151201463216664,9.674976067062751,0.47344882216137113,0.08,0.0
6.0499999999999865,2.368469203826791,1.9606222299088931,0.5727666626638008,AVOID,0.2887842857013793,9.6710930142692,0.47079682892895197,0.08,0.0
6.099999999999986,2.37183082292717,1.9627900668547835,0.5727666626638008,AVOID,0.2860619479296757,9.667210056839359,0.4681551285260341,0.08,0.0
6.149999999999986,2.375192442027549,1.964957903800674,0.5727666626638008,AVOID,0.2833450435574625,9.663327194888183,0.46552381486906974,0.08,0.0
6.199999999999986,2.378554061127928,1.9671257407465643,0.5727666626638008,AVOID,0.28063361547184307,9.659444428530817,0.4629029826445264,0.08,0.0
6.249999999999986,2.381915680228307,1.9692935776924547,0.5727666626638008,AVOID,0.2779277072205301,9.655561757882579,0.46029272730917686,0.08,0.0
6.299999999999986,2.3852772993286857,1.9714614146383451,0.5727666626638008,AVOID,0.27522736302614514,9.651679183058977,0.4576931450901492,0.08,0.0
6.349999999999985,2.3886389184290646,1.9736292515842355,0.5727666626638008,AVOID,0.27253262780092563,9.6477967041757,0.45510433298472847,0.08,0.0
6.399999999999985,2.3920005375294435,1.975797088530126,0.5727666626638008,AVOID,0.2698435471618454,9.643914321348621,0.4525263887599014,0.08,0.0
6.449999999999985,2.3953621566298224,1.9779649254760163,0.5727666626638008,AVOID,0.26716016744616883,9.640032034693792,0.4499594109516352,0.08,0.0
6.499999999999985,2.3987237757302013,1.9801327624219067,0.5727666626638008,AVOID,0.26448253572745006,9.636149844327454,0.4474034988638837,0.08,0.0
6.549999999999985,2.4020853948305803,1.9823005993677971,0.5727666626638008,AVOID,0.2618106998319963,9.632267750366033,0.44485875256730983,0.08,0.0
6.5999999999999845,2.405447013930959,1.9844684363136875,0.5727666626638008,AVOID,0.2591447083558102,9.628385752926137,0.44232527289771756,0.08,0.0
6.649999999999984,2.408808633031338,1.986636273259578,0.5727666626638008,AVOID,0.2564846106820265,9.624503852124562,0.4398031614541836,0.08,0.0
6.699999999999984,2.412170252131717,1.9888041102054683,0.5727666626638008,AVOID,0.2538304569988654,9.620622048078285,0.4372925205968788,0.08,0.0
6.749999999999984,2.415531871232096,1.9909719471513587,0.5727666626638008,AVOID,0.25118229831811806,9.616740340904476,0.4347934534445726,0.08,0.0
6.799999999999984,2.418893490332475,1.9931397840972491,0.5727666626638008,AVOID,0.2485401864941817,9.612858730720484,0.43230606387180853,0.08,0.0
6.849999999999984,2.4222551094328537,1.9953076210431395,0.5727666626638008,AVOID,0.2459041742436734,9.608977217643849,0.4298304565057431,0.08,0.0
6.8999999999999835,2.4256167285332326,1.99747545798903,0.5727666626638008,AVOID,0.24327431516563064,9.605095801792299,0.4273667367226383,0.08,0.0
6.949999999999983,2.4289783476336115,1.9996432949349203,0.5727666626638008,AVOID,0.24065066376233346,9.601214483283744,0.42491501064399734,0.08,0.0
6.999999999999983,2.4323399667339904,2.0018111318808107,0.5727666626638008,AVOID,0.23803327546076386,9.597333262236289,0.4224753851323349,0.08,0.0
7.049999999999983,2.4357015858343694,2.003978968826701,0.5727666626638008,AVOID,0.23542220663472757,9.59345213876822,0.42004796778657255,0.08,0.0
7.099999999999983,2.4390632049347483,2.0061468057725915,0.5727666626638008,AVOID,0.23281751462766676,9.589571112998017,0.4176328669370472,0.08,0.0
7.149999999999983,2.442424824035127,2.008314642718482,0.5727666626638008,AVOID,0.23021925777618635,9.585690185044347,0.41523019164012626,0.08,0.0
7.199999999999982,2.445786443135506,2.0104824796643723,0.5727666626638008,AVOID,0.22762749543432376,9.581809355026065,0.41284005167241616,0.08,0.0
7.249999999999982,2.449148062235885,2.0126503166102627,0.5727666626638008,AVOID,0.22504228799859005,9.577928623062219,0.4104625575245567,0.08,0.0
7.299999999999982,2.452509681336264,2.014818153556153,0.5727666626638008,AVOID,0.22246369693381357,9.574047989272042,0.4080978203945899,0.08,0.0
7.349999999999982,2.455871300436643,2.0169859905020435,0.5727666626638008,AVOID,0.21989178479981691,9.570167453774962,0.4057459521808943,0.08,0.0
7.399999999999982,2.4592329195370217,2.019153827447934,0.5727666626638008,AVOID,0.21732661527896124,9.566287016690595,0.40340706547467303,0.08,0.0
7.4499999999999815,2.4625945386374006,2.0213216643938243,0.5727666626638008,AVOID,0.21476825320459003,9.562406678138748,0.40108127355198814,0.08,0.0
7.499999999999981,2.4659561577377795,2.0234895013397147,0.5727666626638008,AVOID,0.21221676459041483,9.558526438239422,0.3987686903653285,0.08,0.0
7.549999999999981,2.4693177768381585,2.025657338285605,0.5727666626638008,AVOID,0.209672216660873,9.55464629711281,0.39646943053470357,0.08,0.0
7.599999999999981,2.4726793959385374,2.0278251752314955,0.5727666626638008,AVOID,0.20713467788250384,9.550766254879292,0.39418360933825064,0.08,0.0
7.649999999999981,2.4760410150389163,2.029993012177386,0.5727666626638008,AVOID,0.20460421799638273,9.546886311659447,0.39191134270234845,0.08,0.0
7.699999999999981,2.479402634139295,2.0321608491232763,0.5727666626638008,AVOID,0.20208090805165574,9.543006467574044,0.3896527471912247,0.08,0.0
7.7499999999999805,2.482764253239674,2.0343286860691667,0.5727666626638008,AVOID,0.19956482044022494,9.539126722744044,0.387407939996049,0.08,0.0
7.79999999999998,2.486125872340053,2.036496523015057,0.5727666626638008,AVOID,0.19705602893262736,9.535247077290606,0.385177038923502,0.08,0.0
7.84999999999998,2.489487491440432,2.0386643599609475,0.5727666626638008,AVOID,0.1945546087151651,9.531367531335077,0.3829601623838093,0.08,0.0
7.89999999999998,2.492849110540811,2.040832196906838,0.5727666626638008,AVOID,0.19206063642833382,9.527488084999007,0.3807574293782328,0.08,0.0
7.94999999999998,2.4962107296411897,2.0430000338527283,0.5727666626638008,AVOID,0.1895741902066097,9.523608738404132,0.3785689594860084,0.08,0.0
7.99999999999998,2.4995723487415686,2.0451678707986187,0.5727666626638008,AVOID,0.18709534971965402,9.519729491672388,0.3763948728507221,0.08,0.0
8.04999999999998,2.5029339678419475,2.047335707744509,0.5727666626638008,AVOID,0.18462419621499515,9.515850344925909,0.37423529016611506,0.08,0.0
8.09999999999998,2.5062955869423265,2.0495035446903995,0.5727666626638008,AVOID,0.18216081256225503,9.511971298287019,0.37209033266130814,0.08,0.0
8.14999999999998,2.5096572060427054,2.05167138163629,0.5727666626638008,AVOID,0.17970528329899066,9.508092351878243,0.3699601220854391,0.08,0.0
8.199999999999982,2.5130188251430843,2.0538392185821803,0.5727666626638008,AVOID,0.17725769467821967,9.504213505822301,0.3678447806917016,0.08,0.0
8.249999999999982,2.516380444243463,2.0560070555280707,0.5727666626638008,AVOID,0.1748181347177084,9.500334760242112,0.36574443122078065,0.08,0.0
8.299999999999983,2.519742063343842,2.058174892473961,0.5727666626638008,AVOID,0.17238669325110584,9.49645611526079,0.3636591968836745,0.08,0.0
8.349999999999984,2.523103682444221,2.0603427294198515,0.5727666626638008,AVOID,0.1699634619810021,9.492577571001647,0.36158920134389666,0.08,0.0
8.399999999999984,2.5264653015446,2.062510566365742,0.5727666626638008,AVOID,0.16754853453400675,9.488699127588198,0.35953456869905037,0.08,0.0
8.449999999999985,2.529826920644979,2.0646784033116323,0.5727666626638008,AVOID,0.16514200651794192,9.484820785144152,0.35749542346176894,0.08,0.0
8.499999999999986,2.5331885397453577,2.0668462402575227,0.5727666626638008,AVOID,0.16274397558124332,9.48094254379342,0.35547189054001543,0.08,0.0
8.549999999999986,2.5365501588457366,2.069014077203413,0.5727666626638008,AVOID,0.1603545414746853,9.477064403660108,0.3534640952167351,0.08,0.0
8.599999999999987,2.5399117779461156,2.0711819141493035,0.5727666626638008,AVOID,0.15797380611553208,9.47318636486853,0.35147216312885626,0.08,0.0
8.649999999999988,2.5432733970464945,2.073349751095194,0.5727666626638008,AVOID,0.15560187365423944,9.469308427543194,0.3494962202456326,0.08,0.0
8.699999999999989,2.5466350161468734,2.0755175880410843,0.5727666626638008,AVOID,0.1532388505438304,9.465430591808808,0.3475363928463236,0.08,0.0
8.74999999999999,2.5499966352472523,2.0776854249869747,0.5727666626638008,AVOID,0.15088484561207366,9.461552857790286,0.34559280749720783,0.08,0.0
8.79999999999999,2.553358254347631,2.079853261932865,0.5727666626638008,AVOID,0.14853997013661324,9.457675225612743,0.34366559102792676,0.08,0.0
8.84999999999999,2.55671987344801,2.0820210988787555,0.5727666626638008,AVOID,0.1462043379231862,9.45379769540149,0.34175487050715353,0.08,0.0
8.899999999999991,2.560081492548389,2.084188935824646,0.5727666626638008,AVOID,0.14387806538709896,9.44992026728205,0.33986077321758684,0.08,0.0
8.949999999999992,2.563443111648768,2.0863567727705363,0.5727666626638008,AVOID,0.1415612716381171,9.446042941380139,0.3379834266302661,0.08,0.0
8.999999999999993,2.566804730749147,2.0885246097164267,0.5727666626638008,AVOID,0.13925407856895522,9.442165717821682,0.33612295837820644,0.08,0.0
9.049999999999994,2.5701663498495257,2.090692446662317,0.5727666626638008,AVOID,0.13695661094754852,9.438288596732807,0.334279496229354,0.08,0.0
9.099999999999994,2.5735279689499047,2.0928602836082075,0.5727666626638008,AVOID,0.13466899651331132,9.434411578239844,0.3324531680588609,0.08,0.0
9.149999999999995,2.5768895880502836,2.095028120554098,0.5727666626638008,AVOID,0.13239136607759078,9.43053466246933,0.3306441018206792,0.08,0.0
9.199999999999996,2.5802512071506625,2.0971959574999883,0.5727666626638008,AVOID,0.13012385362854512,9.426657849548006,0.3288524255184781,0.08,0.0
9.249999999999996,2.5836128262510414,2.0993637944458787,0.5727666626638008,AVOID,0.1278665964406855,9.422781139602815,0.3270782671758828,0.08,0.0
9.299999999999997,2.5869744453514203,2.101531631391769,0.5727666626638008,AVOID,0.12561973518933822,9.41890453276091,0.32532175480604203,0.08,0.0
9.349999999999998,2.590336064451799,2.1036994683376595,0.5727666626638008,AVOID,0.1233834140703004,9.41502802914965,0.32358301638052406,0.08,0.0
9.399999999999999,2.593697683552178,2.10586730528355,0.5727666626638008,AVOID,0.1211577809249817,9.411151628896596,0.321862179797548,0.08,0.0
9.45,2.597059302652557,2.1080351422294403,0.5727666626638008,AVOID,0.11894298737134057,9.407275332129519,0.3201593728495559,0.08,0.0
9.5,2.600420921752936,2.1102029791753307,0.5727666626638008,AVOID,0.11673918894094926,9.403399138976397,0.31847472319013054,0.08,0.0
9.55,2.603782540853315,2.112370816121221,0.5727666626638008,AVOID,0.11454654522254065,9.399523049565415,0.3168083583002666,0.08,0.0
9.600000000000001,2.6071441599536938,2.1145386530671115,0.5727666626638008,AVOID,0.11236522001241811,9.39564706402497,0.31516040545400453,0.08,0.0
9.650000000000002,2.6105057790540727,2.116706490013002,0.5727666626638008,AVOID,0.11019538147213098,9.39177118248366,0.3135309916834336,0.08,0.0
9.700000000000003,2.6138673981544516,2.1188743269588923,0.5727666626638008,AVOID,0.10803720229385283,9.3878954050703,0.3119202437430774,0.08,0.0
9.750000000000004,2.6172290172548305,2.1210421639047827,0.5727666626638008,AVOID,0.10589085987392738,9.384019731913906,0.31032828807366925,0.08,0.0
9.800000000000004,2.6205906363552094,2.123210000850673,0.5727666626638008,AVOID,0.10375653649507965,9.380144163143711,0.30875525076533256,0.08,0.0
9.850000000000005,2.6239522554555883,2.1253778377965635,0.5727666626638008,AVOID,0.10163441951782981,9.376268698889156,0.30720125752017696,0.08,0.0
9.900000000000006,2.627313874555967,2.127545674742454,0.5727666626638008,AVOID,0.09952470158168325,9.37239333927989,0.3056664336143257,0.08,0.0
9.950000000000006,2.630675493656346,2.1297135116883443,0.5727666626638008,AVOID,0.09742758081671704,9.368518084445775,0.3041509038593884,0.08,0.0
10.000000000000007,2.634037112756725,2.1318813486342347,0.5727666626638008,AVOID,0.0953432610662246,9.364642934516887,0.3026547925633954,0.08,0.0
10.050000000000008,2.637398731857104,2.134049185580125,0.5727666626638008,AVOID,0.09327195212113781,9.360767889623508,0.3011782234912121,0.08,0.0
10.100000000000009,2.640760350957483,2.1362170225260155,0.5727666626638008,AVOID,0.09121386996699488,9.356892949896137,0.29972131982444933,0.08,0.0
10.15000000000001,2.6441219700578618,2.138384859471906,0.5727666626638008,AVOID,0.08916923704428731,9.353018115465485,0.2982842041208919,0.08,0.0
10.20000000000001,2.6474835891582407,2.1405526964177963,0.5727666626638008,AVOID,0.08713828252308348,9.349143386462476,0.29686699827346247,0.08,0.0
10.25000000000001,2.6508452082586196,2.1427205333636867,0.5727666626638008,AVOID,0.08512124259289655,9.345268763018243,0.295469823468746,0.08,0.0
10.300000000000011,2.6542068273589985,2.144888370309577,0.5727666626638008,AVOID,0.08311836076884999,9.341394245264143,0.2940928001450937,0.08,0.0
10.350000000000012,2.6575684464593774,2.1470562072554675,0.5727666626638008,AVOID,0.0811298882152689,9.337519833331736,0.2927360479503334,0.08,0.0
10.400000000000013,2.6609300655597563,2.149224044201358,0.5727666626638008,AVOID,0.07915608408793373,9.333645527352806,0.29139968569910907,0.08,0.0
10.450000000000014,2.664291684660135,2.1513918811472483,0.5727666626638008,AVOID,0.07719721589632506,9.329771327459346,0.29008383132987575,0.08,0.0
10.500000000000014,2.667653303760514,2.1535597180931387,0.5727666626638008,AVOID,0.07525355988730958,9.32589723378357,0.28878860186157757,0.08,0.0
10.550000000000015,2.671014922860893,2.155727555039029,0.5727666626638008,AVOID,0.07332540145184013,9.322023246457903,0.28751411335003657,0.08,0.0
10.600000000000016,2.674376541961272,2.1578953919849195,0.5727666626638008,AVOID,0.07141303555638118,9.31814936561499,0.2862604808440808,0.08,0.0
10.650000000000016,2.677738161061651,2.16006322893081,0.5727666626638008,AVOID,0.0695167672009252,9.314275591387693,0.2850278183414418,0.08,0.0
10.700000000000017,2.6810997801620298,2.1622310658767003,0.5727666626638008,AVOID,0.06763691190563226,9.310401923909088,0.28381623874445433,0.08,0.0
10.750000000000018,2.6844613992624087,2.1643989028225907,0.5727666626638008,AVOID,0.06577379622831142,9.306528363312474,0.2826258538155874,0.08,0.0
10.800000000000018,2.6878230183627876,2.166566739768481,0.5727666626638008,AVOID,0.06392775831517289,9.302654909731363,0.28145677413284226,0.08,0.0
10.85000000000002,2.6911846374631665,2.1687345767143715,0.5727666626638008,AVOID,0.062099148487500755,9.298781563299492,0.2803091090450501,0.08,0.0
10.90000000000002,2.6945462565635454,2.170902413660262,0.5727666626638008,AVOID,0.060288329867160206,9.29490832415081,0.27918296662710423,0.08,0.0
10.95000000000002,2.6979078756639243,2.1730702506061523,0.5727666626638008,AVOID,0.058495679044127225,9.291035192419494,0.2780784536351633,0.08,0.0
11.000000000000021,2.7012694947643032,2.1752380875520427,0.5727666626638008,AVOID,0.05672158678954936,9.287162168239933,0.27699567546186105,0.08,0.0
11.050000000000022,2.704631113864682,2.177405924497933,0.5727666626638008,AVOID,0.05496645881819384,9.283289251746739,0.2759347360915608,0.08,0.0
11.100000000000023,2.707992732965061,2.1795737614438235,0.5727666626638008,AVOID,0.053230716604535544,9.27941644307475,0.2748957380556922,0.08,0.0
11.150000000000023,2.71135435206544,2.181741598389714,0.5727666626638008,AVOID,0.051514798257171646,9.275543742359018,0.2738787823882098,0.08,0.0
11.200000000000024,2.714715971165819,2.1839094353356043,0.5727666626638008,AVOID,0.04981915945674814,9.271671149734821,0.2728839685812116,0.08,0.0
11.250000000000025,2.7180775902661978,2.1860772722814947,0.5727666626638008,AVOID,0.048144274463132575,9.267798665337661,0.27191139454075935,0.08,0.0
11.300000000000026,2.7214392093665767,2.188245109227385,0.5727666626638008,AVOID,0.04649063719819291,9.263926289303258,0.27096115654293923,0.08,0.0
11.350000000000026,2.7248008284669556,2.1904129461732755,0.5727666626638008,AVOID,0.04485876241124093,9.260054021767559,0.2700333491902062,0.08,0.0
